Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
"While on watch, you notice that a significant amount of water is flowing out of the packing box from a centrifugal salt water pump which had been recently overhauled.  You tighten the packing gland evenly by nearly a half inch, yet the amount of water output from the packing box does not diminish. You should __________.",General,B,make no further adjustments and continue to make a round of the engine room,take up evenly on the packing gland nuts another 2 or 3 full turns,shut off the seal line valves to diminish the outflow of water from the packing box,change over to the stand-by pump and inform the next watch,,,4
At what temperature would the reading on the fahrenheit scale and the centigrade scale be identical?,General,B,16 degrees above zero,32 degrees below zero,40 degrees below zero,64 degrees below zero,,,3
Which of the following formulas shown below could be used to establish the temperature conversion from the fahrenheit scale to the centigrade scale?,General,B,T(c) =  5/9  ( T(f) -32 ),T(c) =  5/9  ( T(f) +32 ),T(c) =  9/5  ( T(f) -32 ),T(c) =  9/5  ( T(f) +32 ),,,1
"If you have a duplex double acting reciprocating pump making 150 strokes/minute, with a 6"" diameter cylinder, a 4"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,44 gpm,73 gpm,87 gpm,140 gpm,,,4
test,General,B,test,test,test,test,,,1
A temperature reading of 72 degrees on the fahrenheit scale would correspond to what temperature on the centigrade scale?,General,B,18 degrees,20 degrees,22 degrees,24 degrees,,,3
"If you have a duplex double acting reciprocating pump making 160 strokes/minute, with a 6"" diameter cylinder, a 14"" stroke and operating with 96% volumetric efficiency, what is the capacity of this pump?",General,B,132 gpm,526 gpm,263 gpm,614 gpm,,,2
Which of the filters listed will deplete the additives in lubricating oil?,General,B,Abundant filter,Adsorbent filter,Cloth bag extractor,Extended area membrane filter,,,2
"If you have a duplex single acting reciprocating pump making 100 strokes/minute, with a 7"" diameter cylinder, a 13"" stroke and operating with 90% volumetric efficiency, what is the capacity of this pump?",General,B,672 gpm,97 gpm,390 gpm,195 gpm,,,4
Which of the filters listed will deplete the additives in lubricating oil?,General,B,Adsorbent filter,Cloth bag extractor,Fine wire mesh,Extended area membrane filter,,,1
"If your vessel burns 3 tons of fuel per hour at 19 knots, how many tons per hour will it burn at 15 knots?",General,B,5.3 tons,2.4 tons,1.9 tons,1.5 tons,,,4
Which of the filters listed will deplete the additives in lubricating oil?,General,B,Fine copper screen,Extended area membrane filter,Adsorbent filter,Cloth bag extractor,,,3
"If you have a duplex double acting reciprocating pump making 120 strokes/minute, with a 6"" diameter cylinder, a 4"" stroke and operating with 92% volumetric efficiency, what is the capacity of this pump?",General,B,108 gpm,54 gpm,36 gpm,27 gpm,,,1
Energy existing in a system as a result of the relative velocities of two or more objects is termed __________.,General,B,potential energy,pressure energy,kinetic energy,relative energy,,,3
Mechanical energy in transition is referred to as __________.,General,B,enthalpy,heat,work,velocity,,,3
Machinery with ball bearings designed to be filled with grease should have the relief plug temporarily removed while grease is being added.  This plug should remain out until the machinery has been operated and sufficiently warmed up  to ensure that __________.,General,B,the grease is properly distributed within the bearing,dirt and grit are flushed from the bearing housing,all air pockets are vented from the grease,all excess grease is expelled from the housing,,,4
Which of the following terms is used to indicate that additional BTU's  will result in a temperature change?,General,B,Critical point heat,Sublimation  heat,Sensible heat,Latent heat,,,3
A decision has been made to change out the lube oil in a vessel's main propulsion unit ahead of the scheduled maintenance period.  Which of  the following statements is true concerning the reason for this decision?,General,B,The amount of detergent additives has decreased.,The viscosity of the oil has increased in addition to a decided rise in the neutralization number.,The alkalinity of the oil has decreased.,The neutralization number has decreased below minimum levels.,,,2
"If you have a duplex double acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 8"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,82 gpm,164 gpm,132 gpm,41 gpm,,,2
A compound gage is used for measuring pressures both above  and below __________.,General,B,absolute pressure,latent pressure,flow pressure,atmospheric pressure,,,4
The function of the hydraulic telemotor transmitter used in an electro-hydraulic steering gear system is to __________.,General,B,transmit the rudder angle to the bridge indicator,prevent the control linkage from striking the stops when hard over,automatically purge all entrained air from the system,send hydraulic signals to the receiving unit,,,4
"When you find a small refrigerant leak with a halide torch, the color of the torch flame will be __________.",General,B,orange,blue,white,green,,,4
"If you have a duplex double acting reciprocating pump making 120 strokes/minute, with a 5"" diameter cylinder, a 9"" stroke and operating with 92% volumetric efficiency, what is the capacity of this pump?",General,B,84 gpm,152 gpm,169 gpm,42 gpm,,,3
"If you have a duplex double acting reciprocating pump making 120 strokes/minute, with a 5"" diameter cylinder, a 5"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,95 gpm,38 gpm,30 gpm,15 gpm,,,1
"If you have a duplex single acting reciprocating pump making 180 strokes/minute, with a 4"" diameter cylinder, a 9"" stroke and operating with 89% volumetric efficiency, what is the capacity of this pump?",General,B,78 gpm,176 gpm,39 gpm,157 gpm,,,1
The thermal bulbs for expansion valves used in air  conditioning systems are charged with __________.,General,B,fluids other than the system charge,the same refrigerant as the system,a mixed charge of fluids,mercuric sulfate,,,2
"If you have a duplex double acting reciprocating pump making 120 strokes/minute, with a 6"" diameter cylinder, a 11"" stroke and operating with 92% volumetric efficiency, what is the capacity of this pump?",General,B,149 gpm,273 gpm,74 gpm,297 gpm,,,4
"If R-134A is maintained at approximately 124 psig in a refrigeration system receiver, which of the listed values would approximately represent its saturation temperature?",General,B,0°F,20°F,50°F,100°F,,,4
An orifice-check valve placed in a hydraulic system is used to __________.,General,B,regulate the fluid flow in either direction,"restrict movement of hydraulic fluid in one direction, but  allow free movement in the other direction",allow free movement of hydraulic fluid in both directions,allows only a restricted fluid flow in one direction,,,2
"Structural members used to support and transmit the downward force of the load and distribute that force over a large area, are called __________.",General,B,stringers,gussets,stanchions,all of the above,,,3
"If you have a simplex single acting reciprocating pump making 160 strokes/minute, with a 4"" diameter cylinder, a 5"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,83 gpm,21 gpm,41 gpm,52 gpm,,,2
A purge recovery system is used in a centrifugal air conditioning or refrigeration system to __________.,General,B,purge lube oil from the liquid refrigerant,recover water purged from the system,separate foul gases from the receiver,purge noncondensable gases without losing refrigerant,,,4
"If you have a duplex single acting reciprocating pump making 110 strokes/minute, with a 5"" diameter cylinder, a 7"" stroke and operating with 79% volumetric efficiency, what is the capacity of this pump?",General,B,72 gpm,52 gpm,26 gpm,103 gpm,,,2
"If you have a duplex double acting reciprocating pump making 130 strokes/minute, with a 4"" diameter cylinder, a 12"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,158 gpm,79 gpm,237 gpm,39 gpm,,,1
The function of the head tank on a CPP system is to _________.,General,B,provide extra oil for maintaining the normal sump level,prevent seawater from entering the hydraulic system when it is secured,provide static head pressure for maintaining proper control oil pressure,provide dynamic head pressure for maintaining proper high-pressure oil pressure,,,2
"If you have a duplex double acting reciprocating pump making 230 strokes/minute with 4"" diameter cylinder, and a 7"" stroke with 78% volumetric efficiency, what is the capacity of this pump?",General,B,68 gpm,120 gpm,34 gpm,137 gpm,,,4
Double trunk pistons are used in some refrigeration compressors to reduce refrigerant boil off by __________.,General,B,increasing compressor volumetric efficiency,producing higher compression pressures,minimizing free contact between refrigerant and oil in the  crankcase,eliminating the need for a shaft seal,,,3
"If you have a duplex double acting reciprocating pump making 160 strokes/minute, with a 5"" diameter cylinder, a 6"" stroke and operating with 85% volumetric efficiency, what is the capacity of this pump?",General,B,69 gpm,139 gpm,83 gpm,35 gpm,,,2
"A refrigeration compressor used in a multi-box refrigeration system, is designed with six of its eight cylinders able to be controlled for variable load conditions.  If all of the reefer boxes are presently at their designed temperature, what percentage of the total number of compressor cylinders will need to be unloaded after start up?",General,B,1,0.75,0.5,0.25,,,2
Which of the following statements is true concerning the use of dehydrators in refrigeration systems?,General,B,Dehydrators must be used continuously.,Dehydrators are usually installed in the liquid line.,Dehydrators are used when pumping down the system.,Dehydrators are used when purging the system.,,,2
The energy associated with atoms forming molecules is known as __________.,General,B,kinetic energy,potential energy,mechanical energy,chemical energy,,,4
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 11"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,226 gpm,113 gpm,57 gpm,249 gpm,,,3
"If you have a duplex single acting reciprocating pump making 150 strokes/minute, with a 7"" diameter cylinder, a 9"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,275 gpm,214 gpm,107 gpm,427 gpm,,,2
The rupture disc on a low pressure centrifugal refigeration unit is used as an over pressure protection device for the __________.,General,B,economizer,condenser,compressor,chiller barrel,,,4
"If you have a simplex single acting reciprocating pump making 130 strokes/minute with a 3"" diameter cylinder, a 10"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,74 gpm,37 gpm,123 gpm,18 gpm,,,4
"If you have a simplex single acting reciprocating pump making 150 strokes/minute, with a 4"" diameter cylinder, a 6"" stroke and operating with 81% volumetric efficiency, what is the capacity of this pump?",General,B,19.8 gpm,39.7 gpm,59.5 gpm,79.4 gpm,,,1
"If you have a duplex single acting reciprocating pump making 150 strokes/minute, with a 7"" diameter cylinder, a 13"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,154 gpm,165 gpm,309 gpm,325 gpm,,,3
"When a refrigerated space reaches the desired temperature in a multi-box refrigeration system, which of the listed actions will occur FIRST?",General,B,The solenoid valve will close.,The expansion valve will open.,The low pressure cutout switch will stop the compressor.,The high pressure cutout switch will stop the compressor.,,,1
"If you have a simplex single acting reciprocating pump making 180 strokes/minute, with a 4"" diameter cylinder, a 5"" stroke and operating with 96% volumetric efficiency, what is the capacity of this pump?",General,B,24 gpm,94 gpm,47 gpm,59 gpm,,,1
"If you have a duplex double acting reciprocating pump making 170 strokes/minute, with a 4"" diameter cylinder, a 7"" stroke and operating with 92% volumetric efficiency, what is the capacity of this pump?",General,B,30 gpm,55 gpm,104 gpm,119 gpm,,,4
"If you have a simplex single acting reciprocating pump making 180 strokes/minute, with a 3"" diameter cylinder, a 4"" stroke and operating with 97% volumetric efficiency, what is the capacity of this pump?",General,B,43 gpm,11 gpm,21 gpm,28 gpm,,,2
"In a water-cooled refrigeration system, the condenser cooling water regulating valve is controlled by __________.",General,B,temperature of the cooling water,refrigerant pressure,amount of refrigerant in the system,temperature of the refrigerant after compression,,,2
"If you have a duplex single acting reciprocating pump making 150 strokes/minute, with a 6"" diameter cylinder, a 13"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,113 gpm,227 gpm,453 gpm,491 gpm,,,2
"When multiple refrigeration evaporators are served by the same compressor and operate at different temperatures,  the pressure in the coldest evaporator is __________.",General,B,higher than the pressure in warmest evaporator,the same as any evaporator in the system,lower than the pressure in the warmest evaporator,controlled by adjusting the thermal expansion valve,,,3
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 6"" diameter cylinder, a 7"" stroke and operating with 96% volumetric efficiency, what is the capacity of this pump?",General,B,207 gpm,104 gpm,53 gpm,21 gpm,,,3
"If you have a duplex single acting reciprocating pump making 150 strokes/minute, with a 6"" diameter cylinder, a 14"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,122 gpm,488 gpm,244 gpm,570 gpm,,,3
Which of the listed conditions would cause the thermal expansion valve to open?,General,B,Rise in the gas temperature within the cooling coils,Compressor cutting out,Compressor cutting in,A drop in the temperature of the cooling coils,,,1
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 6"" diameter cylinder, a 5"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,148 gpm,74 gpm,62 gpm,37 gpm,,,4
Which of the following machinery remote control shutdowns is required to be tested during each regular inspection for certification?,General,B,Forced draft fan,Induced draft fan,Fuel oil transfer pump,All of the above,,,4
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 6"" diameter cylinder, a 4"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,30 gpm,118 gpm,59 gpm,39 gpm,,,1
"In addition to the main outermost scale on the low side compound gage fitted to the portable service manifold, there are often one or more other scales on the face of the gage. These are __________.",General,B,pressure scales for different refrigerants,pressure scales for varying ambient temperatures,temperature scales for varying ambient pressures,temperature scales for different refrigerants,,,4
"If you have a simplex single acting reciprocating pump making 150 strokes/minute, with a 6"" diameter cylinder, a 8"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,279 gpm,70 gpm,140 gpm,186 gpm,,,2
At which of the following intervals must the cargo pump relief valves on tank vessels be tested?,General,B,Prior to each fuel discharge operation.,At least once each voyage.,At least once a year.,At each biennial inspection.,,,3
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 4"" diameter cylinder, a 9"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,118 gpm,59 gpm,30 gpm,133 gpm,,,3
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 11"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,226 gpm,113 gpm,249 gpm,57 gpm,,,4
"If you have a simplex single acting reciprocating pump making 140 strokes/minute, with a 3"" diameter cylinder, a 12"" stroke and operating with 94% volumetric efficiency, what is the capacity of this pump?",General,B,24 gpm,97 gpm,48 gpm,193 gpm,,,1
"If your vessel burns 2.9 tons of fuel per hour operating at a speed of 20 knots, how many tons per hour will it burn at a speed of 15 knots?",General,B,1.2 tons,1.6 tons,2.0 tons,2.4 tons,,,1
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 13"" stroke and operating with 94% volumetric efficiency, what is the capacity of this pump?",General,B,267 gpm,67 gpm,134 gpm,347 gpm,,,2
"If you have a duplex double acting reciprocating pump making 140 strokes/minute, with a 6"" diameter cylinder, a 4"" stroke and operating with 94% volumetric efficiency, what is the capacity of this pump?",General,B,32 gpm,43 gpm,64 gpm,129 gpm,,,4
"If you have a duplex double acting reciprocating pump making 150 strokes/minute, with a 6"" diameter cylinder, a 8"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,70 gpm,279 gpm,140 gpm,186 gpm,,,2
"If you have a duplex double acting reciprocating pump making 150 strokes/minute, with a 7"" diameter cylinder, a 12"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,142 gpm,570 gpm,285 gpm,488 gpm,,,3
"If you have a duplex double acting reciprocating pump making 170 strokes/minute, with a 6"" diameter cylinder, a 5"" stroke and operating with 97% volumetric efficiency, what is the capacity of this pump?",General,B,81 gpm,101 gpm,162 gpm,202 gpm,,,4
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 6"" diameter cylinder, a 14"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,414 gpm,207 gpm,104 gpm,483 gpm,,,3
"In refrigeration systems with multiple evaporators, the metering of refrigerant to each refrigerated space is accomplished by __________.",General,B,the king expansion valve,individual coil expansion valves,a solenoid valve in the liquid line,individual back pressure regulating valves on all but the coldest box,,,2
"If you have a duplex double acting reciprocating pump making 190 strokes/minute, with a 4"" diameter cylinder, a 7"" stroke and operating with 75% volumetric efficiency, what is the capacity of this pump?",General,B,109 gpm,95 gpm,54 gpm,27 gpm,,,1
"If you have a duplex double acting reciprocating pump making 140 strokes/minute, with a 4"" diameter cylinder, a 7"" stroke and operating with 85% volumetric efficiency, what is the capacity of this pump?",General,B,23 gpm,91 gpm,45 gpm,79 gpm,,,2
"If you have a duplex double acting reciprocating pump making 160 strokes/minute, with a 4"" diameter cylinder, a 10"" stroke and operating with 75% volumetric efficiency, what is the capacity of this pump?",General,B,33 gpm,131 gpm,65 gpm,163 gpm,,,3
"In addition to pressure, most refrigerant compound gages are also provided with a scale indicating  __________.",General,B,saturated gas temperature,superheated gas temperature,absolute temperature,absolute pressure,,,1
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 13"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,267 gpm,134 gpm,347 gpm,67 gpm,,,4
"If you have a duplex double acting reciprocating pump making 110 strokes/minute, with a 3"" diameter cylinder, a 5"" stroke and operating with 97% volumetric efficiency, what is the capacity of this pump?",General,B,33gpm,27 gpm,16 gpm,8 gpm,,,1
"If you have a duplex double acting reciprocating pump making 160 strokes/minute, with a 6"" diameter cylinder, a 5"" stroke and operating with 96% volumetric efficiency, what is the capacity of this pump?",General,B,47 gpm,188 gpm,94 gpm,78 gpm,,,2
Which of the following statements is correct concerning a halide torch leak detector?,General,B,The probe should be moved rapidly over the area of a suspected leak.,The torch is effective in locating large leaks only.,The flame will turn green in the presence of R-12.,A refrigerant gas mask must be worn while using the torch.,,,3
"If you have a simplex single acting reciprocating pump making 130 strokes/minute, with a 4"" diameter cylinder, a 12"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,39 gpm,154 gpm,79 gpm,237 gpm,,,1
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 11"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,249 gpm,113 gpm,57 gpm,226 gpm,,,2
"If you have a duplex double acting reciprocating pump making 120 strokes/minute, with a 5"" diameter cylinder, a 6"" stroke and operating with 89% volumetric efficiency, what is the capacity of this pump?",General,B,27 gpm,54 gpm,65 gpm,109 gpm,,,4
"If you have a duplex double acting reciprocating pump making 140 strokes/minute, with a 5"" diameter cylinder, a 7"" stroke and operating with 94% volumetric efficiency, what is the capacity of this pump?",General,B,43 gpm,78 gpm,110 gpm,157 gpm,,,4
Which of the locations listed would be considered as the most common place to install a dryer in a refrigeration system?,General,B,Between the compressor and the condenser.,Between the thermal expansion valve and the evaporator.,In the suction line.,In the liquid line.,,,4
"If you have a duplex, single acting, reciprocating pump making 140 strokes/minute with a 3"" diameter cylinder, and a 12"" stroke with a 94% volumetric efficiency, what is the capacity of this pump?",General,B,193 gpm,24 gpm,48 gpm,97 gpm,,,3
The primary function of a back pressure regulator installed in a refrigeration system is to __________.,General,B,limit the minimum evaporator pressure to ensure excessively low box temperatures are not reached,maintain a constant compressor suction pressure regardless  of load,maintain an evaporator coil pressure that assures excessively cold coil temperatures,adjust compressor suction pressure to load demands,,,1
"If your vessel burns 8 tons of fuel per hour at 15 knots, how many tons per hour will it burn at 22 knots?",General,B,11.7 tons,17.2 tons,14.2 tons,25.2 tons,,,4
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 13"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,347 gpm,67 gpm,267 gpm,134 gpm,,,4
"If you have a duplex double acting reciprocating pump making 140 strokes/minute, with a 6"" diameter cylinder, a 10"" stroke and operating with 94% volumetric efficiency, what is the capacity of this pump?",General,B,322 gpm,268 gpm,161 gpm,81 gpm,,,1
"In a refrigeration system, where multiple evaporators are operating at different temperatures, and serviced by a single compressor and condenser, the control of individual  coil temperatures should be carried out by adjustment of the __________.",General,B,thermostatic expansion valve,back pressure regulating valve,king valve,box temperature solenoid valve,,,2
"If you have a duplex single acting reciprocating pump making 140 strokes/minute, with a 4"" diameter cylinder, a 7"" stroke and operating with 85% volumetric efficiency, what is the capacity of this pump?",General,B,79 gpm,23 gpm,91 gpm,45 gpm,,,4
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 6"" diameter cylinder, a 14"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,207 gpm,483 gpm,104 gpm,414 gpm,,,1
Excessively tight drive belts installed between a motor and a refrigeration compressor pulley may cause __________.,General,B,overheated bearings,unnecessary motor loading,noisy operation,all of the above,,,4
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 13"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,347 gpm,134 gpm,67 gpm,267 gpm,,,2
The primary purpose of the liquid line strainer used in a refrigeration system is to prevent dirt and scale from entering the __________.,General,B,solenoid and expansion valves,compressor and receiver,condenser and liquid line,evaporator coil piping,,,1
"If you have a simplex single acting reciprocating pump making 170 strokes/minute, with a 6"" diameter cylinder, a 5"" stroke and operating with 97% volumetric efficiency, what is the capacity of this pump?",General,B,50 gpm,202 gpm,101 gpm,84 gpm,,,1
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 4"" diameter cylinder, a 12"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,237 gpm,39 gpm,79 gpm,158 gpm,,,3
Cylindrical driers installed in halocarbon refrigerant systems should be arranged __________.,General,B,so that the liquid enters at the top and leaves at the bottom when located in the liquid line,so that the liquid enters at the bottom and leaves at the top when located in the liquid line,so that the gas enters at the bottom and leaves at the top  when located in the suction line,horizontally if the drying agent is calcium oxide,,,2
"If you have a simplex single acting reciprocating pump making 150 strokes/minute, with a 3"" diameter cylinder, a 11"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,12 gpm,16 gpm,20 gpm,24 gpm,,,4
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 11"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,249 gpm,57 gpm,226 gpm,113 gpm,,,4
"If the flame of a Halide leak detecting torch burns yellow, which of the problems listed is indicated?",General,B,A restricted exploring tube,A refrigeration leak,A faulty reactor plate,Normal operation,,,1
A totally white or yellow colored flame produced by a Halide torch being used to test for refrigerant leaks indicates __________.,General,B,no R-12 leakage,a partially clogged torch exploring tube,a defective torch reaction plate,a minute quantity of R-12 leakage,,,2
"If you have a duplex single acting reciprocating pump making 130 strokes/minute, with a 3"" diameter cylinder, a 10"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,37 gpm,123 gpm,18 gpm,74 gpm,,,1
All refrigerant recovered from small appliances must be __________.,General,B,sent to a designated reclaim facility for processing,contained in a refillable recovery cylinder,destroyed as unusable,used to clean out burn-outs,,,2
Air conditioning duct-work begins at the large mixing chamber called the __________.,General,B,exhaust chamber,plenum chamber,intake chamber,vapor chamber,,,2
Foot valves are primarily designed to __________.,General,B,give a pump motor or driver positive protection when operating in a shutoff condition,provide a means of supplying sealing fluid for the impeller shaft stuffing box,enable a pump and its suction line to remain primed prior to starting the pump,afford the pumping system protection against water hammer and surging,,,3
One revolution at the handwheel of a reach rod operated valve will cause the valve stem to rotate __________.,General,B,one-fourth of a turn,one-half of a turn,three-fourths of a turn,one turn,,,4
"If you have a simplex single acting reciprocating pump making 270 strokes/minute, with a 4"" diameter cylinder, a 6"" stroke and operating with 75% volumetric efficiency, what is the capacity of this pump?",General,B,132 gpm,33 gpm,66 gpm,99 gpm,,,2
In a small appliance using HFC-134a you would expect to see the greatest temperature drop across the __________.,General,B,evaporator,receiver,compressor,condenser,,,4
"When air contains some moisture, but is not saturated, the  dew point temperature is __________.",General,B,between the wet and dry bulb temperatures,equal to the total heat of air,higher than the wet bulb temperature,lower than the dry bulb temperature,,,4
"If you have a simplex single acting reciprocating pump making 150 strokes/minute, with a 6"" diameter cylinder, a 14"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,61 gpm,122 gpm,128 gpm,244 gpm,,,2
"If you have a duplex single acting reciprocating pump making 140 strokes/minute, with a 3"" diameter cylinder, a 12"" stroke and operating with 94% volumetric efficiency, what is the capacity of this pump?",General,B,193 gpm,24 gpm,48 gpm,97 gpm,,,3
"When pumping down an air conditioning system to test the low pressure cutout switch, you should __________.",General,B,stop the compressor,secure the condenser,close the 'king' valve,stop the circulating pump,,,3
"If you have a duplex double acting reciprocating pump making 100 strokes/minute, with a 6"" diameter cylinder, a 8"" stroke and operating with 90% volumetric efficiency, what is the capacity of this pump?",General,B,44 gpm,88 gpm,157 gpm,176 gpm,,,4
"If you have a simplex single acting reciprocating pump making 150 strokes/minute, with a 3"" diameter cylinder, a 5"" stroke and operating with 92% volumetric efficiency, what is the capacity of this pump?",General,B,42 gpm,21 gpm,11 gpm,35 gpm,,,3
"If you have a simplex single acting reciprocating pump making 180 strokes/minute, with a 5"" diameter cylinder, a 8"" stroke and operating with 87% volumetric efficiency, what is the capacity of this pump?",General,B,40.6 gpm,43.7 gpm,49.8 gpm,53.2 gpm,,,4
"If you have a simplex single acting reciprocating pump making 150 strokes/minute, with a 6"" diameter cylinder, a 13"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,107.7 gpm,113.4 gpm,215.4 gpm,226.8 gpm,,,2
"If the people in an air conditioned room complain of being  too cool, the trouble might be that the __________.",General,B,preheater has failed to cutout,air velocity is too low,relative humidity and dry bulb is high,relative humidity is too low,,,4
What is the value of the controlled variable that the automatic controller operates to maintain.,General,B,Set point,Control point,Deviation,Offset,,,2
"If you have a simplex single acting reciprocating pump making 150 strokes/minute, with a 4"" diameter cylinder, a 7"" stroke and operating with 91% volumetric efficiency, what is the capacity of this pump?",General,B,104 gpm,52 gpm,91 gpm,26 gpm,,,4
"If you have a duplex double acting reciprocating pump making 140 strokes/minute, with a 3"" diameter cylinder, a 9"" stroke and operating with 94% volumetric efficiency, what is the capacity of this pump?",General,B,72 gpm,157 gpm,217 gpm,285 gpm,,,1
"When air is at its dew point and there is no change in either the temperature or pressure, the air __________.",General,B,has a low absolute humidity,has the lowest relative humidity,cannot give up its moisture,will gain no additional moisture,,,4
"If you have a simplex single acting reciprocating pump making 150 strokes/minute, with a 3"" diameter cylinder, a 11"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,20.0 gpm,22.0 gpm,24.0 gpm,48.0 gpm,,,3
"If you have a duplex single acting reciprocating pump making 270 strokes/minute, with a 4"" diameter cylinder, a 7"" stroke and operating with 81% volumetric efficiency, what is the capacity of this pump?",General,B,83 gpm,146 gpm,42 gpm,167 gpm,,,1
"If you have a simplex single acting reciprocating pump making 180 strokes/minute, with a 5"" diameter cylinder, a 6"" stroke and operating with 87% volumetric efficiency, what is the capacity of this pump?",General,B,40 gpm,160 gpm,80 gpm,96 gpm,,,1
"In a refrigeration system, the amount of superheat absorbed by the refrigerant is adjusted at the __________.",General,B,compressor,condenser,evaporator coil,expansion valve,,,4
"If you have a simplex single acting reciprocating pump making 160 strokes/minute, with a 6"" diameter cylinder, a 12"" stroke and operating with 97% volumetric efficiency, what is the capacity of this pump?",General,B,57 gpm,114 gpm,118 gpm,236gpm,,,2
"If you have a simplex single acting reciprocating pump making 160 strokes/minute, with a 4"" diameter cylinder, a 12"" stroke and operating with 85% volumetric efficiency, what is the capacity of this pump?",General,B,33.3 gpm,44.4 gpm,51.1 gpm,66.6 gpm,,,2
"If you have a duplex single acting reciprocating pump making 100 strokes/minute, with a 6"" diameter cylinder, a 4"" stroke and operating with 90% volumetric efficiency, what is the capacity of this pump?",General,B,44 gpm,22 gpm,20 gpm,88 gpm,,,1
"If you have a duplex double acting reciprocating pump making 130 strokes/minute, with a 5"" diameter cylinder, a 11"" stroke and operating with 93% volumetric efficiency, what is the capacity of this pump?",General,B,113 gpm,226 gpm,249 gpm,57 gpm,,,2
The thermal bulb of an expansion valve that is attached to the evaporator tail coil should be __________.,General,B,installed on the bottom of the suction line,installed between the suction strainer and compressor,painted to prevent corrosion,insulated after installation,,,4
"If you have a simplex single acting reciprocating pump making 150 strokes/minute, with a 7"" diameter cylinder, a 13"" stroke and operating with 95% volumetric efficiency, what is the capacity of this pump?",General,B,146 gpm,154 gpm,162 gpm,170 gpm,,,2
"If you have a duplex double acting reciprocating pump making 170 strokes/minute, with a 4"" diameter cylinder, a 11"" stroke and operating with 89% volumetric efficiency, what is the capacity of this pump?",General,B,91 gpm,181 gpm,249 gpm,45 gpm,,,2
