Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
A megohmmeter can be used to test for __________.,Electrical,B,an open field coil,a shorted field pole,undercut mica,reversed polarity,,,1
The frequency of an alternator is controlled from the main  switchboard by adjusting the __________.,Electrical,B,frequency meter,voltage regulator,governor control,sychroscope switch,,,3
"The reversal of an AC, three-phase, induction motor is accomplished by __________.",Electrical,B,changing all three motor leads,reversing the position of the slip rings,interchanging any two of the three motor leads,interchanging any two brushes,,,3
"When troubleshooting a console circuit card suspected of being faulty, first check for proper voltages to the card and then __________.",Electrical,B,test transistors or integrated circuits for gain and compare with manufacturer's specifications,blow any accumulated dust from the card with at least 30 psi air from the ship's service air system,"pull the card, clean the sliding connections with a pencil  eraser, and remove accumulated dust",de-energize the card and check the printed circuit traces for continuity with an ohmmeter,,,3
A useful instrument for checking A.C. motor performance by  measuring possible unbalanced currents is the __________.,Electrical,B,hand or battery-operated megger,vibrating-reed frequency meter,hook-on voltmeter-ammeter,D'Arsonval iron-vane probe,,,3
"In an AC circuit, the inductive reactance of a coil varies  with the __________.",Electrical,B,resistance of the circuit,frequency of the circuit,voltage of the circuit,current of the circuit,,,2
Complete maintenance of electrical motors should include periodic checks for machine __________.,Electrical,B,vibration,watertight integrity,speed droop,reactive power,,,1
"In order to take a current reading with a 'clamp-on' ammeter, the instrument's jaws __________.",Electrical,B,should remain open,cannot touch the adjacent conductor,must be fully closed,will act as a transformer primary,,,3
The number of cycles per second occurring in AC voltage is  known as the __________.,Electrical,B,phase angle,frequency,wave form,half mode,,,2
What is the approximate discharge voltage produced by one cell of a nickel-cadmium battery?,Electrical,B,1.25 volts,1.50 volts,2.2 volts,6.0 volts,,,1
You are using a mechanical voltage tester to check the fuses in a three-phase circuit supplying an electric motor.  For  which of the following reasons must the motor be stopped during the test?,Electrical,B,Testing an energized circuit presents a hazard to the testing personnel.,A faulty fuse could go undetected with the motor energized.,Reversed polarity of the circuit would be indicated by the  voltage tester with the circuit energized.,All of the above.,,,2
Sparking of D.C. motor brushes can be caused by __________.,Electrical,B,an open commutating winding,"many mechanical, electrical or operating faults",an open interpole,all of the above,,,4
A hydrometer is used to measure the __________.,Electrical,B,specific gravity of a battery electrolyte,water pressure in a deck pipeline,amount of potable water a vessel is taking on,power developed by a salt water service pump,,,1
"When troubleshooting an alkaline storage battery, a weak or  dead cell is best located by __________.",Electrical,B,checking the specific gravity of each cell,visually inspecting each cell's electrolyte level,load testing each cell with a voltmeter,measuring the electrolyte temperature with an accurate mercury thermometer,,,3
"When a megohmmeter is used to test the dielectric strength  of wire insulation, the initial dip of the pointer toward 'zero' is caused by __________.",Electrical,B,good insulation,the leakage of current along the surface of dirty insulation,the capacitance of the circuit,the dielectric absorption effect of the insulation,,,3
The voltage of an operating AC turbogenerator is raised or  lowered by adjusting the __________.,Electrical,B,exciter generator governor controls,synchronizing switch,phase sequence switch,generator field exciter,,,4
"To properly seat the brushes on slip rings, you should use  __________.",Electrical,B,sand paper,crocus cloth,emery cloth,all of the above,,,1
Electrical insulation is classed by the __________.,Electrical,B,International Association of Electrical Manufacturers,approximate operating voltage and current expected,U.S. Coast Guard,temperature stability of the manufacturing material(s),,,4
"In D.C. motor construction, commutating windings are wound on __________.",Electrical,B,opposite main poles,interpoles,adjacent main poles,the rotor core,,,2
Which of the following statements concerning AC circuits is correct?,Electrical,B,The power factor of a resistive circuit is always zero.,True power in an inductive circuit always equals apparent power.,Inductive reactance varies directly with the frequency and  the inductance.,Total opposition to the flow of alternating current depends upon the amount of reactive power.,,,3
"When troubleshooting motor controllers, a shorted relay or  contactor coil is often indicated by __________.",Electrical,B,a resistance reading of 'infinity' on an ohmmeter,charred insulation and/or a blown control fuse,a reading of 'zero' on a megger from one of the coil's leads to ground,a higher-than-normal voltage reading across the winding,,,2
"When a battery-charging panel is being used, the batteries  will discharge if __________.",Electrical,B,DC voltage is supplied,the polarity is reversed,the voltage fluctuates,too little current is supplied,,,2
Routine A.C. motor maintenance should include periodic __________.,Electrical,B,temperature readings at normal loads to detect abnormal temperature rises,inspection of the motor's internals for loose rotor bars or field poles,verifying RPM if a sychronous motor,all of the above,,,1
Electric current is the flow of electrons through a conductor. The rate of this flow is measured as __________.,Electrical,B,volts/watt,amperes/centimetre,coulombs/second,ohms/volt,,,3
"If the pointer on a megger fails to return to 'zero' when not being used, the __________.",Electrical,B,megger is out of calibration,megger is operating normally,hairsprings are burned out,pointer probably stuck in that position,,,2
"If the driving torque, such as that produced by a diesel engine, creates pulsations when coupled with a synchronous generator operating in parallel; the generator rotor may be periodically pulled ahead or behind its normal position as it rotates.  This hunting condition is sometimes reduced by __________.",Electrical,B,amortisseur windings,direct coupling,increase governor speed droop,decreasing governor speed droop,,,1
Which of the following statements represents the FIRST step in seating new brushes on slip rings?,Electrical,B,Wrap sandpaper around the slip rings and slide it back and  forth between the brushes and the slip rings.,Press the brushes against the slip ring with a wood block.,Increase brush pressure and run at no load for 3 to 4 hours.,Apply seating compound under the brushes and run at no load for 2 hours.,,,1
"When replacing fuses, always make sure __________.",Electrical,B,to stand on a rubber mat and use rubber gloves,to use insulated pliers or screwdriver,"the fuse clips are straight, tight, and in good contact",to increase the fuse rating 10% to guard against 'nuisance  blowing',,,3
Periodic testing of circuit breakers is necessary to assure that a correctly rated and properly installed unit  __________.,Electrical,B,can trip faster as it increases in age,will continue to provide the original degree of protection,does not exceed its interrupting capacity,be able to withstand at least 125% of applied voltage,,,2
Voltage will always lead current in a/an __________.,Electrical,B,capacitive circuit,inductive circuit,magnetic circuit,resistive circuit,,,2
The need for insulation cleaning may be determined by __________.,Electrical,B,visual inspection for dirt accumulation,high megger readings,low operating temperature,the time period since the last cleaning,,,1
"Motor name plate data includes "" °C rise "".  This indicates the __________. °",Electrical,B,actual running temperature of the winding from no load to full load,permissible temperature rise of the windings above the designed ambient temperature,maximum allowable temperature rise above normal full load operating temperature,maximum allowable temperature rise for continuous no load service,,,2
"When using a megohmmeter to test the dielectric strength of wire insulation, a continuous series of slight downscale kicks by the pointer is result of __________.",Electrical,B,good insulation,the leakage of current along the surface of dirty insulation,the capacitance of the windings,the dielectric-absorption effect of the insulation,,,2
You are attempting to parallel two AC generators and the synchroscope pointer is revolving in the slow direction. This indicates that the frequency of the incoming machine is __________.,Electrical,B,higher than the bus frequency,lower than the bus frequency,the same as the bus frequency but out of phase with it,"the same as the bus frequency, and the circuit breaker may  be closed at any pointer position",,,2
Periodic testing by a shoreside support technician using a special camera which can detect potentially dangerous loose or corroded bus bar and controller connections is termed __________.,Electrical,B,heat sensitive thermography,visual pyrotronics,corrosion electrolysis,electric vibroanalysis,,,1
"When troubleshooting a console circuit card suspected of being faulty, first check operating voltages, clean the card and then __________.",Electrical,B,make sure wired connections and push-on connectors are tight,test each resistor and capacitor on the card with an ohmmeter,check the continuity of all printed circuit traces with an  ohmmeter,measure the gain of each transistor or integrated circuit,,,1
"Four lamps are connected in parallel in a single circuit. If one of the lamp burns out, the others will __________.",Electrical,B,all go out,become dimmer,burn with their original intensities,become brighter,,,3
A commutator's protective oxide film can be destroyed by __________.,Electrical,B,periods of low humidity,very low brush current density,improper brush grade,all of the above,,,4
"When the electrolyte level of a lead-acid storage battery has decreased due to normal evaporation, the level should be reestablished by adding __________.",Electrical,B,distilled water only,sulfuric acid only,a weak solution of sulfuric acid and distilled water,a strong solution of sulfuric acid and distilled water,,,1
"When troubleshooting a motor controller, all indications are that a relay coil should be energized.  If there were no magnetic pull, with rated voltage measured across the coil, the most probable cause would be that the __________.",Electrical,B,coil is open,control fuse is open,auxiliary contact in series with the coil is defective,relay armature is stuck,,,1
"Materials that retain a large part of their magnetization,  after the magnetizing force is removed, are said to have __________.",Electrical,B,low hysteresis loss,high flux density,high permanence,high permeability,,,3
Discharge switches are often located on hand-driven meggers. The purpose of these switches is to discharge capacitive charges stored in the __________.,Electrical,B,megger hand generator,megger movement coils,tested equipment while conducting test,tested equipment after testing,,,4
You are attempting to parallel two AC generators and the synchroscope pointer stops at a position other than 0° prior to closing the circuit breaker.  This indicates __________.,Electrical,B,the frequency of the incoming machine is the same as the bus frequency,"the incoming machine is in phase with the bus, but the frequency is not the same",the circuit breaker may be closed after breaker has been reset,there is an existing cross current between generators,,,1
"When shipboard electrical distribution circuits are connected in parallel, additional parallel circuits will cause the total circuit resistance to __________.",Electrical,B,"increase, causing a drop in the line current","increase, causing a decrease in the line voltage","decrease, causing an increase in the line voltage","decrease, causing an increase in the line current",,,4
Which of the listed classes of electrical insulation is suited for the highest operating temperature?,Electrical,B,Class 90 (O),Class 105 (A),Class 130 (B),Class 180 (H),,,4
Which of the following procedures represents the best method to prevent the freezing of batteries continuously exposed to low temperatures?,Electrical,B,The battery caps should be removed.,The battery cap vents should be sealed.,The battery should be kept in a fully charged condition.,The battery should be disconnected from its charging source.,,,3
Ambient temperature is the __________.,Electrical,B,amount of temperature rise of an electric motor with no load,temperature of the compartment where the motor is located,"normal electric motor operating temperature, less the room temperature",actual temperature developed by an operating motor,,,2
A ohmmeter can be used to test for __________.,Electrical,B,an open field coil,synchronous speed,undercut mica,reversed polarity,,,1
You are attempting to parallel two AC generators and the synchroscope pointer is revolving slowly in the fast direction.  You should __________.,Electrical,B,use the governor control switch to adjust the incoming voltage so it is equal to the bus voltage,use the governor control switch to increase the speed of the machine on the line only,close the circuit breaker when the synchroscope pointer approaches the 0° position,use the field rheostat to adjust the speed of the incoming  machine,,,3
"When the control handle is in the 'off' position, the solenoid actuated brake of the electric winch is __________.",Electrical,B,de-energized and the brake is released,energized and the brake is released,energized and the brake is set by a spring,de-energized and the brake is set by a spring,,,4
"In D.C. motor construction, the armature coils' ends are __________.",Electrical,B,soldered to the commutator bar risers,imbedded into core slots,crimped together with brush pigtails,spliced with the field windings,,,1
Electric circuits are protected against overloads and short circuits by means of a/an __________.,Electrical,B,circuit breaker,amplifier,diode,capacitor,,,1
"In addition to testing the calibration of a circuit breaker, maintenance should include all of the following EXCEPT __________.",Electrical,B,changing out of magnetic elements and thermal heaters yearly,"checking for corrosion, accumulation of dirt and thermal fatigue",inspecting for loose or missing parts,making sure foreign matter does not block tripping element,,,1
"When changing fuses and the spring clips are found to have  lost their grip, they should be replaced or __________.",Electrical,B,tightened firmly with insulated pliers,clip clamps should be used,"wired closed with uninsulated, varnished copper wire",carefully bent back to their original shapes,,,2
Which of the substances listed should be applied to battery terminals to help prevent corrosion?,Electrical,B,Zinc chromate,Lead hydroxide,Lead peroxide,Petroleum jelly,,,4
"When troubleshooting a console circuit card suspected of being faulty, the last step would be to __________.",Electrical,B,check the fuses and voltage levels of all power supplies in the console,clean dust and debris from the card and burnish the sliding connections,make sure all connections are tight including wire wrappings and push-on types,substitute a new or repaired spare card and check the operation of the circuit,,,4
The armature cores of the D.C. motors are constructed with  laminations to __________.,Electrical,B,eliminate hysteresis,minimize brush sparking,reduce eddy current losses,compensate for armature reaction,,,3
"When a megohmmeter is being used to test insulation resistance, current leakage along the surface of the insulation is indicated by the megohmmeter pointer  __________.",Electrical,B,fluctuating around a constant resistance reading,"dipping towards 'zero', then rising slowly",kicking slightly downscale as voltage is applied,continually rising as the test voltage is applied,,,3
"While paralleling two (2) AC generators using synchronizing lamps only, both lamps will go dark when the generators are __________.",Electrical,B,running at the same speed,grounded,of the same polarity,in phase,,,4
The direction of rotation of a DC propulsion motor can be reversed by  __________.,Electrical,B,reversing the field connections,reversing the field and the armature connections,wiring the field and armature in parallel,wiring the field and armature in series,,,1
Motor controllers are seldom troubled by grounds because __________.,Electrical,B,cabinet heaters always keep internal components dry,special insulation is used on wire for vital circuits,shock mounts on controller panels greatly reduce vibration,contactors and relays are mounted on nonconducting panels,,,4
Which of the listed groups of electrical insulation materials is best suited for the highest operating  temperatures?,Electrical,B,impregnated cotton and silk,unimpregnated paper and cotton,pure glass and quartz,mica and porcelain with bonding agents,,,3
Capacitors can be used in electric distribution systems to improve power factor.  This is accomplished by seesawing energy between the capacitor and the __________.,Electrical,B,generator,inductive loads,resistive loads,all of the above,,,2
A lead-acid battery cell sustaining a short circuit __________.,Electrical,B,will be indicated by lime accumulation on the terminal posts,will have unusually high cell voltage,will become excessively heated while being charged,cannot be completely discharged under load,,,3
"The propeller shaft speed in a turbo-electric, synchronous, propulsion drive motor is changed by varying the __________.",Electrical,B,turbine speed,number of motor poles,field strength of the generator,field strength of the motor,,,1
"When the voltage and the current developed in an AC circuit reach their peak values at the same time, the power factor  is considered to be __________.",Electrical,B,lagging,leading,unity,infinity,,,3
Which of the instruments listed is used to check insulation resistance?,Electrical,B,Magneto,Megohmmeter,Dynamometer,Rheostat,,,2
You are paralleling two alternators.  The synchronizing lamps grow dim and are totally darkened as the synchroscope pointer approaches the 0° position.  This indicates that the __________.,Electrical,B,alternator voltages are 180° apart,circuit breaker can be closed,incoming alternator is running too slowly,synchroscope is defective or broken,,,2
"If you reverse both the field and the armature connections  to a DC propulsion motor, __________.",Electrical,B,the direction of motor rotation will change,the brushes will become overheated,a magnetic lock will occur in the motor,the direction of motor rotation will remain the same,,,4
A fuse will blow for all the listed reasons EXCEPT __________.,Electrical,B,excessive vibration,extremely hot surroundings,loose fuse clips,low contact resistance within the fuse,,,4
"Two contributors of electronic console failures are heat and vibration.  To combat some of their effects, preventive maintenance procedures should include __________.",Electrical,B,systematic rotation of circuit cards with those from spares to allow component cooling,periodic changing or cleaning of console ventilation and control room air conditioning filters,weekly tightening of console foundation bolts and changing  of the air in the control room,all of the above,,,2
The direction of propeller shaft rotation in a turbo-electric synchronous propulsion drive motor is changed by reversing the __________.,Electrical,B,polarity of the propulsion motor,polarity of the propulsion generator,phase sequence of power to the motor,phase sequence of power to the generator,,,3
"When voltage and current developed in an AC circuit reach their peak values at the same time, the power factor is __________.",Electrical,B,lagging,leading,maximum,minimum,,,3
The leads from a megohmmeter are attached to the leads of an AC motor field coil.  A reading of infinity is obtained indicating a/an __________.,Electrical,B,open field coil,shorted field coil,grounded field coil,shunted field coil,,,1
The direction of rotation of a DC propulsion motor can be changed by reversing the __________.,Electrical,B,brush holder position,polarity of the field poles,brush staggered order,motor interpole connections,,,2
"In general, D.C. propulsion motor brush sparking can be caused by __________.",Electrical,B,"incorrect brush grade, pressure or position",a concentric commutator,a dark chocolate colored commutator,all of the above,,,1
Automatic voltage regulators provided on switchboards function to __________.,Electrical,B,regulate the AC load on the generator,protect the switchboard from high voltage,govern prime mover speed to control voltage,vary the field excitation to the generators,,,4
Compressed air should not be used to clean motor controller equipment because __________.,Electrical,B,it may force metallic particles into coil insulation,the surrounding area may need additional cleaning,the air blast dries out insulation quickly,a mask and respirator would be required,,,1
Which of the following problems is indicated if a lead-acid battery begins to gas violently when it is first placed on  charge?,Electrical,B,Insufficient compartment ventilation is being provided.,A short circuit exists in one of the battery cells.,The battery is undergoing its normal charging rate.,An excessive charging rate is being applied to the battery.,,,4
Moisture absorbed in the windings or condensed on the surface of electrical machinery insulation __________.,Electrical,B,is good for long term preserving since most insulation is organic and contains some amount,lowers the insulation value and is a common cause of fault  grounds in idle machines,will enhance insulation resistance only if it is fresh water and contains no salt,reduces the amount of current supplied or drawn by the machine so horsepower is limited,,,2
The voltage developed by an AC generator is controlled by varying the __________.,Electrical,B,speed of the prime mover,AC excitation to the field,DC excitation to the field,DC excitation of the voltage regulator,,,3
In which of the situations listed will a megohmmeter give the most accurate readings?,Electrical,B,While the machine is in operation.,While the machine is discharging static electricity.,Immediately prior to restarting the machine.,When the machine has been shut down and grounded for a period of 15 minutes.,,,4
"You are attempting to parallel two AC generators, and the synchroscope pointer is revolving in the fast direction. This indicates that the frequency of the incoming machine is __________.",Electrical,B,higher than the bus frequency,lower than the bus frequency,the same as the bus frequency but out of phase with it,the same as the bus frequency and the circuit breaker may be closed at any pointer position,,,1
Temporary repairs to an open DC propulsion armature coil can be made by __________.,Electrical,B,connecting the coil ends directly to a pair of negative brushes,"disconnecting coil ends, insulating each, and short circuiting the two commutator bars",grounding the coil ends and short circuiting the commutator bar,removing the sparking brushes,,,2
"When shore power is being connected to a ship in dry dock,  __________.",Electrical,B,the ship's generators are paralleled with the shore power to provide continuous power,proper phase sequence must be established,exactly 450 volts must be supplied from the shore,exactly 60 Hz must be provided by the terminal,,,2
"If a fuse of correct size and type blows frequently, __________.",Electrical,B,try the next higher amperage rating,try the next lower amperage rating,look for trouble within the circuit,reduce the applied voltage 10%,,,3
"If violent gassing occurs when a lead-acid storage battery  is first placed on charge, the __________.",Electrical,B,battery must be given an emergency charge,charging rate is too low,charging rate is too high,specific gravity of the electrolyte solution is too low,,,3
The most practical way to control the voltage output of an  AC generator is to vary the __________.,Electrical,B,number of windings,speed of the rotating field,strength of the rotating magnetic field,power factor of the load,,,3
Which of the instruments listed could be use to locate a grounded field coil in a synchronous motor?,Electrical,B,Ammeter,Voltmeter,Megohmmeter,Frequency meter,,,3
You are attempting to parallel two AC generators and the synchroscope pointer stops at a position other than 0°.  If you close the circuit breaker at this moment __________.,Electrical,B,the incoming machine will accept all of the load,the incoming machine will trip out on low voltage release,a hazardous condition will be created by the cross current  between the machines,a hazardous condition will be created by the incoming machine being at a higher frequency than the bus,,,3
The timer element of a reverse power relay cannot be energized unless __________.,Electrical,B,the power flow is the same as the tripping direction,the power flow is the opposite to the tripping direction,the movement of the disk is damped by a permanent magnet,one generator is motorized,,,1
What type of electric motor is commonly used to start small auxiliary diesel engines?,Electrical,B,synchronous,series,shunt,cage,,,2
Violent gassing developed by a lead-acid battery during charging indicates that the __________.,Electrical,B,plate separators are grounded,cell voltages are excessive,specific gravity in insufficient,charging rate is excessive,,,4
One important difference between wye-connected and  delta-connected generators is that delta connections have __________.,Electrical,B,line voltages equal to the vector sum of the phase voltages,phase voltages 90° out of sync,line current equal to the phase current,line voltage equal to the phase voltage,,,4
A megohmmeter is used to measure __________.,Electrical,B,voltage,insulation resistance values,current,power,,,2
"You are attempting to parallel two AC generators, and the synchroscope pointer is revolving fast in the clockwise direction. This indicates that the frequency of the incoming machine is __________.",Electrical,B,higher than the bus frequency,lower than the bus frequency,the same as the bus frequency and the circuit breaker may be closed at any pointer position,the same as the bus frequency but out of phase with it,,,1
A 'dielectric' is a/an __________.,Electrical,B,electrical insulator,current flow,good conductor,semiconductor material,,,1
All of the following items can be used in the maintenance of a D.C. propulsion motor's commutator face EXCEPT __________.,Electrical,B,a canvas wiper,insulating varnish,abrasive dressing stones,sandpaper,,,2
A reverse-current relay will prevent AC generator motorization by __________.,Electrical,B,automatically redirecting the load,automatically speeding up the prime mover,tripping the panel board main switch,tripping the generator circuit breaker,,,4
"If many turns of an alternating current coil for a contactor become short circuited, the coil __________.",Electrical,B,will continue to operate,will probably burn out immediately,will operate on reduced current,temperature will drop,,,2
"When a battery is continuously exposed to low temperatures, the best procedure to keep it from freezing is to __________.",Electrical,B,remove the battery caps,securely cover the battery,keep the battery fully charged,disconnect the battery,,,3
A galvanometer is an instrument used to measure __________.,Electrical,B,thickness of galvanized metal,resistance of electrical wiring insulation,very small amounts of current or voltage,quantity of galvans in an electric circuit,,,3
Using a fuse whose rating is higher than necessary __________.,Electrical,B,endangers the apparatus it is supposed to protect,reduces the possibility of short circuits,increases the efficiency of the equipment by allowing more  current to be used,wastes money because they are more expensive,,,1
Complete controller maintenance includes __________.,Electrical,B,periodic testing of protective devices,checking for loose or worn contacts and weak springs,maintaining a sufficient supply of spare parts,all of the above,,,4
"If a unloaded shunt motor's field were weakened by rheostat resistance or by an open circuit, the motor would __________.",Electrical,B,overspeed due to reduced CEMF,stop because of low flux,continue to run at base speed,slow down and overheat,,,1
"The purpose of the reverse power relay, provided on a ship's service alternator panel, is to trip the circuit in the event of __________.",Electrical,B,main circuit overload,high power transfer,generator overspeeding,alternator motorization,,,4
Which of the following conditions indicates that a lead-acid battery is being charged too rapidly?,Electrical,B,Sparks occurring at the positive terminal.,Unusually high electrolyte specific gravity.,Low plate potentials being developed.,Excessively high temperatures and gassing rates.,,,4
A device which can be used to check the calibration of a circuit breaker is a __________.,Electrical,B,500 volt megohmmeter,portable low voltage high current testing unit,standard digital multimeter,clamp-on voltmeter,,,2
Propulsion DC motor brush pressures can be calculated by __________.,Electrical,B,dividing the brush contact area by the spring pressure,subtracting the brush contact area from the spring pressure,dividing the spring force by the brush contact area,subtracting the spring pressure from the brush contact area,,,3
How is a wattmeter electrically connected in a circuit?,Electrical,B,In series,In parallel,In series-parallel,Inductively,,,3
"An AC generator panel is fitted with both synchronizing lamps and a synchroscope.  When the synchroscope pointer reaches the noon position, one synchronizing light is bright and the other is dark.  This means __________.",Electrical,B,there is a ground on the phase with the dark lamp,the phase sequence is incorrect,the phase sequence is correct,the generator breaker may be closed,,,2
"Which of the listed faults cannot be eliminated, EXCEPT by  turning or grinding a commutator with a rigidly supported tool?",Electrical,B,Sparking brushes,Eccentricity,High mica,Blackened commutator,,,2
The dielectric strength of a vacuum or dry air is  approximately __________.,Electrical,B,450 volts/inch,1000 volts/inch,20-kv/inch,50-kv/inch,,,3
"The operating torque of the upper induction disc-type element, or timer element, of an AC reverse power relay is obtained from __________.",Electrical,B,the main bus,a separate battery source,line voltage,electromagnets,,,4
Which of the following statements represents the action of a megohmmeter when testing a small capacitor in good  condition?,Electrical,B,The meter pointer should immediately swing to the maximum resistance value for the capacitor.,The meter pointer should first swing quickly to zero and then gradually move up the scale as the capacitor charges.,The meter pointer should immediately swing to infinity and  then drop in sharp jerks as the voltage increases.,The meter pointer should immediately swing to a high reading and gradually decrease.,,,2
A wattmeter is used to determine __________.,Electrical,B,the power being consumed by electrical equipment,partial circuit resistance,current flowing in a circuit,voltage existing between two points in a circuit,,,1
Which of the following statements is true concerning a stepdown transformer in an operating AC power circuit?,Electrical,B,Voltage and current will both be increased.,Voltage and current will both be decreased,Voltage decreases as current increases.,Voltage increases as current decreases.,,,3
"When a megohmmeter is used to test the insulation of a large motor, the initial dip of the pointer toward 'zero' is caused by __________.",Electrical,B,good insulation,the capacitance of the windings,the leakage of the current along the surface of dirty insulation,the dielectric-absorption effect of the insulation,,,2
"For routine cleaning of a commutator, you should apply __________.",Electrical,B,course sandpaper in a slow back and forth motion across the commutator slots,an emery cloth parallel to the axis of the machine,a canvas wiper to the machine while running,cotton swabs between the commutator bars,,,3
Which of the listed transformer uses a single winding to produce voltage transformation?,Electrical,B,Stepup transformers,Stepdown transformers,Autotransformers,Isolation transformers,,,3
"A capacitor is to be tested with a megohmmeter. If the meter is connected to a shorted capacitor, the meter pointer should __________.",Electrical,B,immediately swing to the maximum resistance value,deflect to zero and remain at that position,swing to a high reading and gradually decrease,swing to zero then gradually increase with slight pointer movements down scale,,,2
The RPM of an AC generator can be measured with a/an __________.,Electrical,B,ammeter,voltmeter,vibrating reed meter,synchroscope,,,3
"The 'dielectric constant' is a numerical value indicating the effectiveness of a dielectric material in comparison to that of a standard, which is __________.",Electrical,B,paper or cloth,glass or mica,plastic or Teflon,dry air or a vacuum,,,4
The air gap in an induction motor should be periodically checked with a feeler gage to prevent possible __________.,Electrical,B,rotor contact with the stator,axial misalignment of the rotor,damage to the motor bearings,electrical damage to the bearings,,,1
Undervoltage trips are frequently installed on switchboard  circuit breakers to trip __________.,Electrical,B,out generators in the event of severe arcing or sparking,out generators when there is reversal of power in the main circuit,"the breaker if the generator overspeeds by 5%, but continues to run",out generators when there is low voltage in the main circuit,,,4
The hook-on AC volt-ammeter consists essentially of a split-core and a rectifier-type instrument connected to the secondary winding of a __________.,Electrical,B,potential transformer,control transformer,current transformer,reactance transformer,,,3
Which type of flux should be used when soldering electrical wire connections and electronic components?,Electrical,B,Silver flux,Rosin flux,Solid flux,Alkalide flux,,,2
"If the pointer of the synchroscope is rotating in the slow  direction when you are preparing to parallel two alternators, the __________.",Electrical,B,incoming machine is turning faster than the load alternator,loaded alternator is turning faster than the incoming machine,load on the loaded alternator is ready to split,incoming machine is beginning to pick up some of the load,,,2
The air gap in an induction motor should be checked periodically with a feeler gage to detect __________.,Electrical,B,rotor contact with the laminations,changes in armature magnetic strength,excessive bearing wear,electrical damage to the rotor,,,3
A shore power circuit breaker should be closed only __________.,Electrical,B,when the ship's generators have been directly paralleled to those on shore,in a shipyard,if a quick disconnect coupling is used,when the ship's generators have been removed from the bus,,,4
"When a resistor is used as a shunt and is connected in parallel with a meter movement coil, it will provide __________.",Electrical,B,a measurement of circuit resistance,an increased accuracy of approximately 1.5 percent,an extended meter range,none of the above,,,3
An internal resistance is placed in series with the meter movement of which of the following instruments?,Electrical,B,AC ammeter,DC ammeter,DC voltmeter,Frequency meter,,,3
"When paralleling two alternators using three synchronizing  lamps, the flickering of all three lamps becomes progressively slower and slower.  This means the __________.",Electrical,B,frequency of the incoming generator is approaching that of  the bus,frequency of the incoming alternator is less than that of the bus,phase rotation of the incoming alternators is opposite to that of the bus,terminal voltage of the incoming alternator is approaching  that of the bus,,,1
"The following air gap readings were obtained from a horizontally mounted, bilge pump, induction motor, equipped with sleeve bearings:;                      FWD END            AFT END; Top                  .045               .049; Right Side           .045               .047; Left Side            .045               .047; Bottom               .045               .041; Which of the following statements is true?",Electrical,B,The aft bearing should be realigned or replaced.,Shims should be removed from the aft bearing.,The forward bearing should be lowered.,The aft bearing should be lowered.,,,1
The 'dielectric constant' of dry air or a vacuum is __________.,Electrical,B,1,10,100,1000,,,1
You can determine if a circuit breaker is tripped by __________.,Electrical,B,examining the position of the handle,checking for the warm breaker,looking for a burned-out link,looking for the tripped breaker light,,,1
Proper maintenance of a D.C. motor's commutator includes __________.,Electrical,B,side-cutting the copper segments and undercutting the mica,coating the copper surface with light machine oil for the first four hours of operation,baking the armature in an oven at a maximum of 95°C for not over 8 hours,all of the above,,,1
AC voltmeters are generally calibrated to read the __________.,Electrical,B,instantaneous voltage,average voltage,RMS voltage,peak voltage,,,3
"When paralleling two AC generators, the synchroscope selector switch and frequency meter switch should be set up to sense the frequency of the __________.",Electrical,B,bus,generator on the line,oncoming generator,bus transfer relay,,,3
"When the operating handle of a molded case circuit breaker  is in the mid-position, it indicates the circuit breaker is __________.",Electrical,B,in the 'opened' position,in the 'closed' position,tripped,reset,,,3
"During maintenance of circuit breakers, __________.",Electrical,B,always smooth roughened contact surfaces with a file,never pass more than rated breaker current through the overload heater element,inspect for wear and misalignment of main contacts,assume heater elements installed are of correct size,,,3
"If there is a reduction in the normally supplied frequency  to a 120/240 volt, three-phase AC current motor from 60 hertz to 55 hertz, the motor would __________.",Electrical,B,run at a slower speed,operate at a lower current,vibrate excessively,trip off the line,,,1
Which of the following electric meter movements uses a stationary permanent magnet and movable coil?,Electrical,B,D'Arsonval,Electrodynamometer,Moving iron-vane,Inclined coil iron-vane,,,1
"If a small electric motor has been submerged in saltwater for a short period of time, you should __________.",Electrical,B,send it ashore for rewinding,rinse it with warm freshwater and bake it dry in an oven,soak it in a bucket of commercial solvent and bake with internal heat,clean it with carbon tetrachloride and blow it out with compressed air,,,2
"How will a molded-case circuit breaker react after it has tripped, as a result of an overloaded circuit?",Electrical,B,The breaker will trip again if immediately reset.,The breaker handle will lock in the OFF position.,The breaker handle will lock in the tripped position until  the thermal element cools down.,The breaker handle cannot be moved to the OFF position until the thermal element cools down.,,,1
"In a three-phase, open-delta connected transformer, the line current is equal to __________.",Electrical,B,the phase current,three times the phase current,the sum of any two phase currents,the difference of any two phase currents,,,1
Most AC voltmeters are calibrated to indicate __________.,Electrical,B,peak-to-peak voltage,root-mean-square voltage,average voltage,peak voltage only,,,2
When paralleling two alternators the synchronizing lamps grow dim and are totally darkened as the synchroscope pointer approaches the 0° position.  This indicates the __________.,Electrical,B,alternator voltages are 180° apart,incoming alternator is running too fast,incoming alternator is in phase with the bus voltage,synchroscope pointer is defective or broken,,,3
