Question_Title,Subject_Name,Group_Name,Answer_1,Answer_2,Answer_3,Answer_4,Answer_5,Answer_6,Correct_Answer
Which of the types of motors listed is used in a hydraulic  starter?,Motor,B,Piston,Gear,Turbine,Centrifugal,,,1
Diesel engine 'blow-by' into the crankcase is caused by excessive ring __________.,Motor,B,back clearance,side clearance,gap clearance,taper clearance,,,3
Which type of motor listed is most commonly used in hydraulic starting systems for diesel engines?,Motor,B,Turbine,Axial Piston,Hypoid Gear,Centrifugal,,,2
A centrifuge will satisfactorily remove which of the following contaminants from fuel oil?,Motor,B,Gasoline,Water,Lubricating oil,Sulphur compounds,,,2
"When an engine fitted with a hydraulic starting system starts up, the starter is protected from the higher speed of the engine by __________.",Motor,B,the immediate increase in hydraulic pressure,the overrunning clutch,closing the starting check valves,the pivoting of the shaft from being engaged with the flywheel,,,2
"If fuel oil were being discharged from the waste water outlet of a fuel oil disk type centrifuge, operated as a separator, you should __________.",Motor,B,remove the discharge ring,reprime the purifier,slow the centrifuge to its proper speed,install an additional discharge ring,,,2
"In a diesel engine, blow-by is a result of combustion gases leaking into the crankcase past the __________.",Motor,B,wrist pin bushings,compression rings,cylinder liner seals,cylinder liner sealing ring,,,2
"In a Bendix starter drive, the initiation of pinion engagement with the flywheel ring gear is by __________.",Motor,B,Bendix spring pressure,starter drive shaft rotation,a differential spring,solenoid throw out action,,,2
A centrifugal fuel oil purifier should be shut down if __________.,Motor,B,more sealing water is needed,the cover clamp needs tightening,the purifier has a bad vibration when started,water is discharged from the overflow line,,,3
Diesel engine blow-by is the leakage of combustion gases past the __________.,Motor,B,oil rings only,compression and scraper rings,cylinder liner sealings,cylinder liner ring grooves,,,2
"In a starting motor equipped with a Bendix drive, the pinion moves and meshes with the flywheel ring gear due to __________.",Motor,B,the mechanical linkage,the threaded sleeve's relative rotation,centrifugal force,electromotive force,,,2
The camshaft on a four-stroke/cycle diesel engine is used to operate the __________.,Motor,B,fuel injectors,exhaust valves,intake valves,all of the above,,,4
"If the bowl of a disk type centrifugal purifier when operated as a separator is not primed, the __________.",Motor,B,oil has a tendency to emulsify in the bowl,purifier will act as a clarifier at the discharge ring,oil will be lost through the water discharge ports,oil solids will be deposited only at the intermediate top disk,,,3
"In large, low-speed, main propulsion diesel engines, piston ring groove wear usually occurs at the __________.",Motor,B,top of the ring groove,back of the ring groove,bottom of the ring groove,piston ring end clearance,,,3
A diesel engine cylinder head can crack as a result of __________.,Motor,B,a leaking seal ring,heat transfer from exhaust valves,restricted cooling passages,overheated intake valves,,,3
The use of push rods becomes necessary in a diesel engine when  __________.,Motor,B,the camshaft is located some distance below the valve gear,the rocker arms are pivoted near their centers,two or more valves must be opened and closed at the same time,hydraulic valve lash adjusters are used,,,1
If diesel fuel was discharging from the waste water outlet  of a disk type centrifugal purifier operating as a separator you should __________.,Motor,B,reprime the purifier,remove the discharge ring,slow the purifier to its proper speed,put in an additional discharge ring,,,1
"The ring lands on a large, low-speed, main propulsion diesel engine piston may crack due to __________.",Motor,B,insufficient cylinder liner wear,contaminated lubricating oil,high main lubricating oil system temperature,insufficient ring groove clearance,,,4
Which of the listed design features is found in an exhaust  valve and NOT in an intake valve?,Motor,B,Hard alloy steel construction,Beveled edges on the valve head,Low alloy steel construction,Poppet type design,,,1
"In an auxiliary diesel engine, the reason for knurling the  piston skirt is to __________.",Motor,B,improve skirt lubrication,allow for expansion,transmit forces evenly,improve the piston seal,,,1
"Which factor determines the ring dam size for a fuel oil, tubular bowl type, centrifugal purifier?",Motor,B,The viscosity of the fuel.,The quantity of water to be removed from the fuel.,The specific gravity of the fuel.,The quantity of dirt to be removed from the fuel.,,,3
Cracking of a diesel piston crown can result from __________.,Motor,B,excessive piston to liner clearance,"the underside of the piston crown being excessively dirty, lowering the rate of heat transfer",faulty nozzle spray,all of the above,,,4
Many diesel engine exhaust valves are being constructed with hollow stems filled with sodium in order to __________.,Motor,B,provide added wear protection against today's corrosive quality of fuel,increase overall valve strength due to the high gas pressures,assist in dissipating heat due to the extreme operating temperatures,reduce the overall weight of the valve thus helping eliminate valve spring surge and hammering,,,3
Marine auxiliary diesel engine starters utilizing Bendix drive gear are powered by an electric starting motor or __________.,Motor,B,hydraulic starting motors,explosive cartridge motors,inertial flywheel motors,compound gear motors,,,1
"In a diesel engine, which type of wrist pin uses bearings in the piston bosses, but is fixed to the small end of the connecting rod?",Motor,B,Semi-floating,Full floating,Solid,Fixed,,,1
"Poor quality fuel being used in a turbocharged medium-speed, diesel engine could result in __________.",Motor,B,hard starting,excessive fuel consumption,loss of power,all of the above,,,4
"If clearance between a piston and the cylinder wall is excessive, piston slap will occur.  The slap itself is caused by __________.",Motor,B,alternation of side thrust,a breakdown of the lube oil film on the cylinder wall,worn piston boss piston pin bearings,fluctuating gas pressure in the combustion space,,,1
A built-up exhaust valve is one in which __________.,Motor,B,the stem and heads are made of different material,low-alloy steel is used throughout,a replaceable valve disk is welded to the head,the self-centering action comes from motion of the valve stem in the guide,,,1
Brake specific fuel consumption is given in units of __________.,Motor,B,DEMA,lbs/bhp-hr,BTU/lb,PLAN,,,2
Which of the following statements concerning cylinder liner wear is true?,Motor,B,Liner wear is distributed equally between the upper and lower portions of the cylinder.,Excessive liner wear causes wear between piston ring and groove.,"Excessive, but uniform liner wear will not cause wear between piston ring and groove.",Liner wear is normally greatest in the middle of the cylinder.,,,2
Valve rotators are commonly used on which of the listed diesel engine cylinder head valves?,Motor,B,Air starting,Cylinder relief,Exhaust,Blowdown,,,3
"To reduce the weight of the reciprocating parts, pistons of high-speed engines are made considerably shorter.  This results in __________.",Motor,B,less piston slap and quieter running,increased crankshaft bearing wear,slightly greater piston wear,decreased side pressures,,,3
"When comparing different fuels for different engines, the ignition quality of the fuel oil becomes a less critical consideration as __________.",Motor,B,the amount of lube oil additives increase,piston speeds increase,injection pressures decrease,engine speeds decrease,,,4
Scuffed cylinder liner surfaces in a diesel engine can result from __________.,Motor,B,starting the engine hot,knurling the piston skirt,operating an overheated engine,using scuff resistant piston rings,,,3
The pinion of an electric starting motor used with a diesel engine engages the flywheel ring gear by a/an __________.,Motor,B,automatic follow-up,muff coupling and release,friction-type clutch,Bendix drive or similar mechanism,,,4
The adverse effects of burning high sulfur fuel can be compensated for by using a cylinder oil having sufficient __________.,Motor,B,dispersant additives,floc point depressive additives,alkalinity,ignition quality,,,3
Wear is usually greatest at the top of the cylinder bore of a diesel engine due to the __________.,Motor,B,side thrust,skirt making the greatest amount of contact,highest pressures being exerted,tremendous acceleration rate,,,3
"A turbocharged, four-stroke/cycle diesel engine has a larger valve overlap than a naturally aspirated, four-stroke/cycle diesel engine in order to increase the __________.",Motor,B,temperature of the exhaust gases,energy supplied to the turbocharger,air pressure to the intake manifold,cooling effect on the exhaust valves,,,4
Electric starting motors for diesel engines require high current for operation and __________.,Motor,B,require a generator as a source of power,will carry a 100% overload for a brief period,require a current/voltage regulator for proper operation,will overheat if operated continuously over 10 seconds,,,2
Piston cooling fins are located __________.,Motor,B,atop the piston crown,beneath the piston crown,at the base of the piston skirt,inside the cylinder liner cooling water jacket,,,2
"If the oil scraper ring drain hole in a diesel engine piston becomes plugged, __________.",Motor,B,blow-by will decrease,oil consumption will decrease,oil consumption will increase,the ring will immediately seize and buckle,,,3
Auxiliary diesel engine electric starting motors use __________.,Motor,B,alternating current,400 cycle per second motor-generators,"low amp, high voltage AC",direct current,,,4
"Many cast iron pistons are designed with heat dams, which serve to __________.",Motor,B,keep piston crown temperatures elevated for smoother combustion,reduce the possibility of overheating the top compression ring,help retain the heat of compression to prevent ignition delay,help retain the heat of compression to prevent combustion knock,,,2
"If the piston groove drain holes for the oil control rings  become clogged, which of the following is likely to occur?",Motor,B,The oil control rings will seat improperly and wear rapidly.,The piston will overheat due to insufficient lubrication.,Excessive oil will remain on the cylinder wall.,Light brown smoke will emanate from the engine exhaust.,,,3
"During the process of cylinder scavenging, the size of the exhaust valve opening is __________.",Motor,B,most critical in a four-stroke/cycle diesel engine,most critical in a two-stroke/cycle diesel engine,most critical in a four-stroke/cycle diesel engine if it is turbocharged,of equal importance in a two-stroke/cycle diesel engine as  in a four-stroke/cycle diesel engine,,,2
Diesel engine electric starting motors generally require heavier duty motors and operate at higher voltages than comparable starting motors for gasoline engines due to __________.,Motor,B,higher speed required,flywheel effect,lower starting temperatures,higher compression pressures,,,4
"If the compression rings on a diesel engine piston become stuck in the ring groove, the cause may be due to __________.",Motor,B,excessive ring action,excessive ring temperature,improper ring rotation,excessive ring face wear,,,2
Exhaust valve openings in a two-cycle diesel engine cylinder head are made as large as practical to __________.,Motor,B,increase back pressure during the exhaust process,facilitate periodic replacement of the valves,reduce the pumping loss associated with scavenging,reduce tension on valve springs,,,3
"Electric starting motors for diesel engines require high current for their operation.  As a result of this, they __________.",Motor,B,have a generator as a source of power,need a current-voltage regulator for proper operation,will overheat if operated continuously over ten seconds,will carry a 100% overload for a brief period,,,4
Cold clearances between the skirt of an aluminum piston and the cylinder liner is about __________.,Motor,B,twice as large as with a cast iron piston,the same size as with a cast iron piston,half as large as with a cast iron piston,the same size as the crown of an aluminum piston,,,1
Improperly fitted piston rings in a diesel engine can cause __________.,Motor,B,excessive lube oil consumption,lower than normal lube oil temperature,higher than normal exhaust back pressure,excessive crankshaft end play,,,1
Exhaust gases are generally removed from the cylinders of a two-stroke/cycle diesel engine by __________.,Motor,B,natural aspiration,masked intake valves,air cells,scavenging air,,,4
Diesel engine piston seizure can be caused by __________.,Motor,B,poor cooling of cylinder walls,improper cooling of the piston,insufficient piston lubrication,all of the above,,,4
"In the cylinder head of a two-stroke/cycle diesel engine, valves are used for __________.",Motor,B,air intake,a fuel outlet,cooling water inlets,exhausting combustion gas,,,4
"A six-cylinder, two-stroke/cycle diesel engine is fitted with a rotary distributing air starting system.  The speed  of the rotating distributor disc is __________.",Motor,B,one-half engine speed,the same as engine speed,twice engine speed,four times engine speed,,,2
Incomplete combustion in a running diesel engine can cause  piston rings to become stuck as a result of __________.,Motor,B,residual carbon deposits,lube oil viscosity breakdown,uneven heat expansion of the rings,uneven heat expansion of the piston,,,1
The exhaust system for a turbocharged two-stroke/cycle diesel engine functions to __________.,Motor,B,discharge exhaust gases and smoke,furnish energy to the turbocharger,reduce engine room noise,all of the above,,,4
One end of a diesel engine cylinder is sealed by the cylinder head and the other end by the __________.,Motor,B,crankcase,piston,cylinder liner,crank cheek,,,2
A sudden drop in compression pressure in one cylinder of a  diesel engine can be caused by __________.,Motor,B,a leaking fuel injector nozzle,a clogged air filter,excessively early fuel injection,malfunctioning valves,,,4
The most common instrument used to measure diesel engine exhaust pressure is the __________.,Motor,B,pyrometer,bourdon gauge,pneumercator,manometer,,,4
"In a two-stroke/cycle, opposed piston, diesel engine, one crankshaft operates several crank angles in advance of the  other crankshaft to __________.",Motor,B,allow the exhaust ports to open and close before the inlet  ports close,allow the scavenge ports to open and close simultaneously with the exhaust ports,prevent scavenge air pressure buildup in the cylinders,prevent the exhaust piston from reaching TDC and BDC before the intake piston,,,1
Low compression in a diesel engine could be caused by __________.,Motor,B,worn or broken cylinder liner sealing rings,high cooling water temperature,worn or broken piston rings,low fuel oil pressure,,,3
"When monitoring diesel engine performance, the most useful  instrument to use is the __________.",Motor,B,dwell-tachometer,exhaust gas pyrometer,fuel flow rate meter,exhaust gas analyzer,,,2
The difference in crank lead between the upper and lower cranks of an opposed piston engine causes the lower crankshaft to __________.,Motor,B,receive less power than the upper shaft,receive more power than the upper shaft,operate the fuel oil booster pump,rotate faster than the upper shaft,,,2
"In an opposed piston engine, which of the following events  would happen if the lower crank lead were reduced from 12°  to 0°?",Motor,B,The exhaust ports would open before the scavenging ports.,The scavenging ports would open before the exhaust ports.,Neither the exhaust nor the scavenging ports would open.,The exhaust and scavenging ports would open simultaneously.,,,4
Worn main bearings in a diesel engine can result in __________.,Motor,B,decreased compression pressure,increased lube oil pressure,lower lube oil temperature,excessive leakage past the piston rings,,,1
A pyrometer is an instrument commonly used to measure __________.,Motor,B,cylinder pressure,flame intensity,exhaust gas temperature,crankshaft axial alignment,,,3
"During the power stroke of a four-stroke/cycle diesel engine, most of the side thrust of a trunk-type piston is absorbed by the __________.",Motor,B,piston skirt,pinion,crosshead,compression rings,,,1
Low compression pressure in a diesel engine can be caused by __________.,Motor,B,improperly seating intake valves,leaking cylinder liner seal rings,late fuel injection timing,carbon deposits on the piston,,,1
A pyrometer is an instrument used to measure the temperature of the diesel engine __________.,Motor,B,exhaust,fuel oil,cooling water,cylinder liner,,,1
Low compression pressure in a diesel engine is caused by __________.,Motor,B,low water in the expansion tank,improperly seated valves,low fuel oil pressure,worn or broken cylinder liner sealing rings,,,2
"Thermocouple pyrometers are used on large, main propulsion  diesel engines to indicate the temperature of the __________.",Motor,B,cooling water leaving each cylinder,fuel oil entering the injector,exhaust gases at various locations,lube oil at the bearing supplies,,,3
A connecting rod in a four-stroke/cycle diesel engine is subject to __________.,Motor,B,tension load twice each crankshaft revolution,compression load during power and compression strokes,inertia load once every four crankshaft revolutions,bending loads at bottom and top dead center,,,2
Low compression pressure in a diesel engine can be caused by __________.,Motor,B,carbon deposits in the combustion space,carbon deposits on the piston crown,leaking cylinder liner seal rings,a leaking cylinder head gasket,,,4
Exhaust gas pyrometers are useful for __________.,Motor,B,detecting faulty combustion in individual cylinders,adjusting fuel racks to maintain equal loading between cylinders,adjusting the load limit setting of the governor at idle conditions,calculating engine horsepower,,,1
"When the quick acting valve to admit starting air to an air start motor is activated, the valve should be opened rapidly to __________.",Motor,B,prevent damage to the air line lubricator,ensure proper operation of the Bendix pinion,prevent damage to the valve seat,increase the air charge density to the motor,,,2
Low compression pressure in a diesel engine may be the result of __________.,Motor,B,insufficient fuel supply due to fuel pump valves sticking or leaking,excessive mechanical clearance between the piston crown and cylinder head,excessively worn fuel pump plunger,excessive exhaust back pressure,,,2
"For a diesel engine, individual cylinder performance is commonly determined by exhaust gas __________.",Motor,B,chemical analysis,back pressure readings,pyrometer readings,infrared analysis,,,3
Diesel engine air start system check valves are opened by __________.,Motor,B,an air start cam,cylinder compression pressure,starting air pressure,valve springs,,,3
In a four-stroke/cycle diesel engine the intake valves open __________.,Motor,B,before TDC and close after BDC,after TDC and close after BDC,before TDC and close before BDC,after TDC and close before BDC,,,1
Low compression in a diesel engine can be caused by  __________.,Motor,B,clogged coolant passages,a leaking cylinder head gasket,low fuel oil pressure,worn or broken cylinder liner sealing rings,,,2
"Pyrometers commonly found on diesel engine exhaust systems, consist of __________.",Motor,B,pyrostats and a voltmeter,"a gas-filled bellows, a tube and a pressure gauge",thermocouples and a voltmeter,ammeters and thermocouples,,,3
Excessive valve lash in an auxiliary diesel engine will cause the valves to open __________.,Motor,B,later and close sooner,sooner and close later,sooner and close sooner,later and close later,,,1
"The loss of the diesel engine cylinder air charge through leaky valves, piston rings, worn or scored liners, would be indicated by which of the following sets of conditions?",Motor,B,Low compression pressure and high exhaust temperature,Low firing pressure and high exhaust temperature,Low compression pressure and low exhaust temperature,Low firing pressure and low exhaust temperature,,,1
Which of the general advantages listed does the electrical  pyrometer have over the mechanical pyrometer?,Motor,B,"When heated, it will move proportional to the amount the metal has lengthened or expanded.",The pointer associated with the pyrometer scale can be made to also measure engine RPM.,It can be utilized in exhaust manifolds and heat exchangers interchangeably.,It can indicate temperature at a distant point from the source of heat.,,,4
"When an air started, four-stroke/cycle diesel engine is being cranked, the starting air is admitted to each cylinder during what would normally be the __________.",Motor,B,intake stroke,compression stroke,power stroke,exhaust stroke,,,3
Which of the listed problems can be a cause of low  compression pressure in a diesel engine?,Motor,B,Clogged air filter,Leaky valve cage,Burned exhaust valves,All of the above,,,4
Which of the diesel engine exhaust mufflers listed is usually equipped with a spark arrestor?,Motor,B,A wet-type exhaust muffler,A constant pressure muffler,A dry-type exhaust muffler,A constant velocity muffler,,,3
"When the cold valve lash is less than that specified by the manufacturer, diesel engine valves, operating at normal temperatures, will __________.",Motor,B,open later than normal,close later than normal,have less total lift,have less total duration,,,2
Low cylinder compression pressure and a high exhaust temperature may indicate __________.,Motor,B,early fuel injection timing,leaking valves,a continuously open scavenge air port,low cooling water temperature,,,2
A dry-type spark arrestor removes sparks from a diesel engine exhaust by __________.,Motor,B,increasing the linear velocity of the exhaust gases,changing directions of exhaust gas flow,decreasing the temperature of the exhaust gases,accelerating the exhaust gas through a reduced size orifice,,,2
"If a four-stroke/cycle diesel engine is started by admitting high pressure air into the cylinders, the pistons receiving the charge of starting air must be __________.",Motor,B,on the power stroke,on the exhaust stroke,at the end of the power stroke,at the start of the intake stroke,,,1
"If the valve lash on a diesel engine is set improperly, which of the following statements represents the most serious problem that can develop?",Motor,B,Too little lash will cause noisy operation and excessive wear.,Too much lash will cause the valve to open early and close  late.,Too little lash may prevent the valves from seating properly.,Too much lash may prevent combustion through loss of compression.,,,3
A drop in compression pressure in one cylinder of a diesel  engine can be caused by __________.,Motor,B,a leaking fuel injection nozzle,a clogged air filter,early fuel injection,burned valves,,,4
"In a medium-speed marine propulsion engine equipped with direct air starting valves, the cylinders without air starting valves fire first because the __________.",Motor,B,operation is under higher compression,fuel is admitted only to these cylinders during cranking,compression is released during starting by opening the exhaust valve,cylinders are not chilled by the expansion of the starting air,,,4
"If you increase the clearance between a valve stem and rocker arm, which of the listed conditions will occur?",Motor,B,Valve will open later.,Valve will close later.,Amount of fuel injected will be increased.,Amount of fuel injected will be decreased.,,,1
"Wet-type exhaust silencers, used with some auxilary diesel engines,  have which of the following design features in common?",Motor,B,The silencer is equipped with a water seal.,The exhaust gases are not mixed with cooling water.,The internal baffles break up the exhaust gas pulsation.,The exhaust noise is completely eliminated.,,,3
Reducing the clearance between a valve stem and rocker arm  will result in the valve __________.,Motor,B,having a shorter duration of opening,having a longer duration of opening,closing sooner,opening later,,,2
Which of the listed conditions can cause lacquer to be deposited on a piston skirt?,Motor,B,High sulphur content fuel,High lube oil temperatures,High vanadium content fuel,Excessive piston slap,,,2
A large two-stroke/cycle direct reversing diesel engine is to be reversed.  Prior to the admission of starting air you must __________.,Motor,B,line up the engine for restarting with light diesel oil,reposition the fuel injection cam,change the intake and exhaust valve cam positions,place the starting cam in the intermediate position,,,2
Which operating condition of a diesel engine is indicated by excessive firing pressures?,Motor,B,Overspeeding,Overload,Low exhaust temperature,High crankcase pressure,,,2
"In a diesel engine, after ignition of the fuel occurs, but  before the piston reaches TDC, there is little change in the cylinder __________.",Motor,B,volume,pressure,temperature,energy,,,1
Which of the routine maintenance procedures listed is required for starting air receivers?,Motor,B,Frequent draining of accumulated moisture.,Frequent testing of relief valves.,A close watch on temperature to prevent fluctuations in pressure.,Frequent cleaning to remove oil and foreign matter.,,,1
"If you were inspecting the valve springs on an auxiliary diesel engine, your best indication of impending spring failure would be __________.",Motor,B,a glazed surface on the spring,nicks in the protective coating,a buildup of sludge deposits,cracks in the surface of the spring,,,4
"Which of the conditions listed could cause the cylinder relief valves on a large, low-speed, propulsion diesel engine to lift?",Motor,B,Plugged injector nozzles,Excessive fuel injection,Very late injection timing,Incorrect crankshaft clearances,,,2
The exhaust system of a diesel engine is usually designed to remove exhaust gases and to __________.,Motor,B,provide exhaust back pressure,prevent exhaust smoke emissions,power a reciprocating supercharger,muffle exhaust gas noise,,,4
"When the solenoid of a Bendix drive type starter is energized by operating the starter switch, the __________.",Motor,B,plunger draws the flywheel ring gear into the drive position,plunger completes the circuit between the battery bank and starting motor,friction clutch causes the pinion to rotate into the starting position,control windings de-energize and force the plunger out,,,2
Worn cylinder head valve seats in a diesel engine will cause __________.,Motor,B,less cold valve lash,more cold valve lash,excessive pressure in hydraulic valve lash adjusters,broken valve springs,,,1
Which of the following reasons represents why the designed  compression ratio of a gasoline engine is lower than that of a diesel engine?,Motor,B,Compression must be low for effective spark ignition.,Compression must be low for required horsepower and torque  generation.,Compression must be low to prevent preignition.,Compression must be low to have effective preignition.,,,3
"In some Bendix drive electric starting systems, the sudden  shock of the pinion gear being engaged with the flywheel is absorbed by the __________.",Motor,B,action of the overrunning clutch,pinion when it engages the ring gear,action of the friction clutch,action of the starter solenoid,,,3
Which of the following operations will have a direct impact on the rate of wear in a cylinder liner __________.,Motor,B,amount of scavenge air to the cylinder,quality of fuel injected,viscosity of the lube oil,compression ratio of the piston,,,2
"If the relief valve on a diesel engine cylinder lifts, the  cause could be due to __________.",Motor,B,liquid in the cylinder,low compression in the cylinder,high exhaust temperature,poor fuel penetration,,,1
Which of the listed characteristics is common to both wet and dry type diesel engine exhaust mufflers?,Motor,B,Both mufflers contain moving parts.,They never require any maintenance.,They function as spark arresters.,Both have a dust collecting chamber.,,,3
Scuffed cylinder liner wearing surfaces in a diesel engine  can result from __________.,Motor,B,chromium plating piston rings,knurling the piston skirt,extended maximum power operation,applying load to a cold diesel engine,,,4
An increase in crankcase pressure generally indicates __________.,Motor,B,worn connecting rod bearings,worn engine cylinder liners,high cylinder firing pressure,stuck spring-loaded manhole covers,,,2
Exhaust pipes for separate diesel engines can be combined only  when __________.,Motor,B,space limitations prevent separately run pipes,the engines are small auxiliary units,they are arranged to prevent gas backflow to each engine,a waste heat boiler is installed,,,3
Scuffed cylinder liner wearing surfaces in a diesel engine  can result from __________.,Motor,B,starting the engine while hot,knurling the piston skirt,operating the engine overheated,scuff resistant piston rings,,,3
A substantial increase in crankcase pressure could be an indication of __________.,Motor,B,excessive lube oil pressure,the proper seating of new rings,a worn cylinder liner,a malfunctioning cylinder relief valve,,,3
Marine diesel engine dry-type mufflers reduce noise by __________.,Motor,B,using phase adjusters,decreasing back pressure at the exhaust manifold,allowing gases to expand and change direction of flow,constant pulse charging at the exhaust manifold,,,3
Which of the following operating characteristics of the Bendix drive friction clutch is associated with a Bendix drive starter?,Motor,B,Helps absorb the shock when the pinion engages the ring gear.,Disengages the pinion from the flywheel ring gear.,Engages the pinion with the flywheel ring gear.,Prevents the pinion starter from overrunning on the starter shaft.,,,1
You are inspecting the lower main precision bearings on a diesel engine.  You observe that about half the thin babbitt linings are of a milky white color. This condition is caused by __________.,Motor,B,large dirt particles in the oil supply,insufficient lubricating oil and overheating,normal wear,water contamination of the lube oil,,,4
An increase in diesel engine crankcase pressure generally indicates excessive __________.,Motor,B,compression pressure,lube oil header pressure,scavenge air pressure,piston ring blow-by,,,4
A water jacket is placed around the exhaust manifolds of propulsion diesel engines to __________.,Motor,B,reduce heat radiation to the engine room,aid in preventing turbocharger overheating,condense and drain moisture from exhaust gases,dampen exhaust gas pulsations in the manifold,,,1
"For a diesel engine, which of the following time increments represents the longest period the electric starter motor may be operated continuously?",Motor,B,30 seconds,45 to 60 seconds,60 to 75 seconds,75 to 90 seconds,,,1
Bearing clearances in small high-speed diesel engines should be measured using __________.,Motor,B,gage blocks,plasti-gage,feeler gages,round solder wire,,,2
A substantial increase in crankcase pressure could be an indication of a/an __________.,Motor,B,worn cylinder liner,faulty cylinder relief valve,excessive lube oil pressure,excessive scavenge air pressure,,,1
Diesel engine mufflers reduce noise by __________.,Motor,B,packing muffler chambers,the use of long head pipes,the use of zinc electrodes,changing exhaust gas direction,,,4
"When a piston is removed from a diesel engine for maintenance, the piston should be examined for __________.",Motor,B,scoring,cracks and burned spots,gummy deposits and sticking rings,all of the above,,,4
"If a diesel engine were running at 20% overload with a  smoky exhaust, you should __________.",Motor,B,stop the engine immediately to prevent damage,increase lube oil pressure,slow the engine allowing it to gradually cool,decrease the cooling water temperature to the water jacket,,,3
Diesel engine mufflers or silencers reduce the engine exhaust noise by __________.,Motor,B,passing the exhaust through long head pipes,diffusing exhaust vibrations through activated carbon baffles,increasing the exhaust gas velocity,reducing the exhaust gas velocity,,,4
The hydraulic starting motor is operated by hydraulic fluid flow under pressure from the __________.,Motor,B,accumulator,hand pump,engine-driven pump,reservoir,,,1
"Failure to remove the carbon ridge from the top of the cylinder when replacing the piston rings, will result in __________.",Motor,B,damaged upper piston rings and/or ring lands,scored piston walls,damaged cylinder liners,deformed piston skirts,,,1
"The most practical way of detecting an overload in one cylinder of an operating large, low-speed, main propulsion  diesel engine is to __________.",Motor,B,check the cylinder exhausts for black smoke,listen for combustion knock in that cylinder,isolate each cylinder and inspect the injector,check the cylinder exhaust temperature frequently,,,4
The purpose of the engine-driven hydraulic pump in a diesel engine hydraulic starting system is to __________.,Motor,B,maintain pressure in the accumulator,engage the starter motor with the flywheel,fill the reservoir and prevent low level in the system,bypass the hydraulic motor when the engine is running,,,1
"To reduce load during jacking operations, which of the listed devices should be opened?",Motor,B,Fuel line,Expansion tank,Cylinder test valves,Sea valve,,,3
An indication of an overloaded main propulsion diesel engine is __________.,Motor,B,white smoke in the exhaust,high exhaust gas pyrometer readings,sparks in the exhaust,blue smoke in the exhaust,,,2
Diesel engine mufflers accomplish noise reduction by __________.,Motor,B,reducing exhaust gas velocity,increasing the frequency of gas vibration,the use of long head pipes,the use of zinc electrodes,,,1
"As soon as a diesel engine has started, which of the listed engine operating parameters should be checked FIRST?",Motor,B,Exhaust temperatures,Raw water pressure,Lube oil pressure,Air box pressure,,,3
"When a diesel engine compression pressure is checked, the indicator is connected to the __________.",Motor,B,cylinder exhaust ports,injection line,cylinder indicator cock,banjo oiler line,,,3
"In a diesel engine exhaust system, the cooling of the exhaust gases below their dew point, will result in __________.",Motor,B,increased engine back pressure,sulfuric acid corrosion,surface pitting of the turbocharger compressor blades,moisture impingement on the turbocharger compressor blading,,,2
The exhaust system for a diesel engine is usually designed  to remove exhaust gases and to __________.,Motor,B,power the Roots-type exhauster,remove the emission of exhaust smoke pollutants,power a reciprocating supercharger,muffle exhaust noise,,,4
Misfiring in a diesel engine at light loads can be caused by __________.,Motor,B,high lube oil temperature,low lube oil temperature,excessive cylinder cooling,high air injection pressure,,,3
Diesel engine exhaust noise can be reduced in an exhaust muffler by __________.,Motor,B,changing the direction of exhaust gas flow,increasing the exhaust gas velocity,changing the exhaust gas weight,increasing the exhaust gas static pressure,,,1
"Before any diesel engine hydraulic starting system is opened for servicing or repair, you must __________.",Motor,B,place all control levers in the 'HOLD' position,ensure that the hydraulic fluid reservoir is full,block all hydraulic hoses using high pressure covers,bleed off all hydraulic pressure from the system,,,4
An auxiliary diesel engine may fail to start due to __________.,Motor,B,low exhaust back pressure,high lube oil temperature,insufficient cranking speed,excessive fuel atomization,,,3
"A condition contributing to diesel engine piston rings sticking in the ring grooves, is insufficient ring clearance at the ring __________.",Motor,B,gap,side,back,radial,,,2
One of the purposes for water cooling the exhaust manifold  in marine diesel engine is to __________.,Motor,B,reduce lube oil temperature,raise exhaust temperature,reduce excessive heating of engine room,reduce load on cooling water pump,,,3
"If a diesel engine driving a generator turns over freely but fails to fire properly, the cause could be __________.",Motor,B,excessive compression pressure,air in the fuel lines,high fuel pressure,excessive load,,,2
"In a two-stroke/cycle diesel engine, the exhaust gases are  expelled from the cylinder by the __________.",Motor,B,exhaust manifold,valve bridge,pressure of the fresh air charge,valve adjusting gear,,,3
"When the normal compression ratio of a diesel engine is not very high, misfiring at light loads may be caused by __________.",Motor,B,overloading the engine,low exhaust valve lift,excessive cylinder cooling,insufficient mechanical clearance,,,3
"If the jacket water temperature rises rapidly above normal  in a diesel engine, you should FIRST __________.",Motor,B,call the chief engineer,reduce engine load,check thermostatic valve,clean sea water strainer,,,2
"In an opposed piston engine, the term 'crank lead' refers to __________.",Motor,B,one crankshaft turning faster than the other,the two crankshafts turning in different directions,the piston in one cylinder reaching inner dead center several crankshaft degrees before the other piston,the piston in one cylinder reaching dead center when the other reaches outer dead center,,,3
Which of the listed diesel engine systems is likely to create the problem of a cylinder regularly misfiring?,Motor,B,Lubrication,Cooling,Fuel,Electric ignition,,,3
